Season,Team,Rk,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NetRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attend.,Attend./G,ELO
1997,San Antonio Spurs,28.0,29.9,20.0,62.0,19.0,63.0,-7.88,-0.05,-7.93,103.3,112.3,-9.0,87.3,0.302,0.185,0.512,0.47200000000000003,14.7,32.4,0.217,0.514,14.0,67.0,0.23600000000000002,Alamodome,706641.0,,1292.4073
1997,Seattle SuperSonics,3.0,30.0,57.0,25.0,62.0,20.0,7.68,-0.77,6.91,111.2,102.7,8.5,90.3,0.358,0.247,0.557,0.51,14.2,30.9,0.26899999999999996,0.49,17.7,69.1,0.242,KeyArena at Seattle Center,699952.0,,1645.1182
1997,Toronto Raptors,19.0,25.1,30.0,52.0,32.0,50.0,-3.12,0.57,-2.56,104.6,108.0,-3.4000000000000057,90.6,0.303,0.245,0.521,0.48100000000000004,15.2,32.5,0.218,0.504,15.3,68.6,0.258,SkyDome,744550.0,,1425.0995
1997,Utah Jazz,2.0,29.6,64.0,18.0,64.0,18.0,8.79,-0.82,7.97,113.6,104.0,9.599999999999994,90.0,0.389,0.145,0.581,0.53,14.7,29.7,0.299,0.48,15.5,71.6,0.29,Delta Center,811439.0,,1742.7101
1997,Vancouver Grizzlies,29.0,25.0,14.0,68.0,15.0,67.0,-10.23,0.06,-10.17,100.3,111.8,-11.5,88.4,0.26899999999999996,0.19699999999999998,0.507,0.47100000000000003,15.3,29.7,0.191,0.51,14.4,64.1,0.22399999999999998,General Motors Place,683442.0,,1238.0967
1997,Washington Bullets,13.0,25.9,44.0,38.0,46.0,36.0,1.62,0.15,1.77,106.6,104.9,1.6999999999999886,92.4,0.29600000000000004,0.15,0.54,0.505,14.6,30.2,0.21,0.491,15.3,70.3,0.226,US Airways Arena,700646.0,,1567.3505
1998,Atlanta Hawks,8.0,29.4,50.0,32.0,51.0,31.0,3.51,0.34,3.85,108.2,104.3,3.9000000000000057,87.7,0.364,0.16,0.5329999999999999,0.48100000000000004,14.1,33.9,0.275,0.46799999999999997,13.0,69.1,0.19399999999999998,Georgia Dome,610615.0,,1605.0825
1998,Boston Celtics,22.0,23.9,36.0,46.0,33.0,49.0,-2.62,0.66,-1.96,102.6,105.4,-2.800000000000012,93.3,0.28300000000000003,0.18,0.504,0.46399999999999997,14.6,32.8,0.20600000000000002,0.504,19.0,66.8,0.34299999999999997,FleetCenter,739422.0,,1427.8409
1998,Charlotte Hornets,12.0,29.2,51.0,31.0,47.0,35.0,2.0,0.45,2.45,107.5,105.3,2.200000000000003,89.4,0.345,0.142,0.542,0.495,14.6,30.4,0.259,0.493,14.6,70.8,0.22399999999999998,Charlotte Coliseum,959634.0,,1582.2527
1998,Chicago Bulls,1.0,31.7,62.0,20.0,61.0,21.0,7.11,0.13,7.24,107.7,99.8,7.900000000000006,89.0,0.295,0.141,0.516,0.473,13.3,35.7,0.21899999999999997,0.457,14.7,70.6,0.22,United Center,983444.0,,1727.6095
1998,Cleveland Cavaliers,10.0,24.6,47.0,35.0,49.0,33.0,2.73,0.33,3.06,102.2,99.1,3.1000000000000085,89.9,0.35200000000000004,0.129,0.529,0.478,16.5,30.0,0.266,0.46,16.8,71.1,0.264,Gund Arena,694629.0,,1569.6263
1998,Dallas Mavericks,24.0,26.3,20.0,62.0,24.0,58.0,-6.11,-0.22,-6.33,100.5,107.2,-6.700000000000002,89.9,0.257,0.175,0.498,0.45799999999999996,13.6,27.6,0.19399999999999998,0.488,14.0,65.1,0.195,Reunion Arena,503936.0,,1326.0043
1998,Denver Nuggets,29.0,26.5,11.0,71.0,12.0,70.0,-11.78,0.04,-11.74,99.0,112.1,-13.099999999999996,89.7,0.335,0.139,0.496,0.44,15.1,30.2,0.259,0.506,14.3,66.3,0.285,McNichols Sports Arena,380590.0,,1216.0457
1998,Detroit Pistons,13.0,27.2,37.0,45.0,46.0,36.0,1.57,0.37,1.95,105.3,103.5,1.7999999999999972,88.2,0.359,0.147,0.523,0.47200000000000003,14.0,30.9,0.267,0.474,14.8,70.2,0.243,The Palace of Auburn Hills,794567.0,,1535.5089
1998,Golden State Warriors,28.0,25.9,19.0,63.0,17.0,65.0,-9.12,-0.08,-9.2,95.8,105.7,-9.900000000000006,91.4,0.278,0.10099999999999999,0.46799999999999997,0.4270000000000001,15.1,33.7,0.19699999999999998,0.469,13.0,68.6,0.247,The Arena in Oakland,444922.0,,1296.2126
1998,Houston Rockets,19.0,32.0,41.0,41.0,39.0,43.0,-0.76,-0.47,-1.23,107.7,108.6,-0.8999999999999915,91.0,0.326,0.256,0.544,0.496,14.8,29.8,0.251,0.499,13.3,69.3,0.20800000000000002,The Summit,670117.0,,1465.6681
1998,Indiana Pacers,4.0,29.7,58.0,24.0,59.0,23.0,6.09,0.16,6.25,108.4,101.6,6.800000000000013,87.9,0.34299999999999997,0.165,0.55,0.502,14.0,27.9,0.262,0.45299999999999996,14.4,67.8,0.23600000000000002,Market Square Arena,645302.0,,1658.3784
1998,League Average,,27.6,,,41.0,41.0,0.0,0.0,0.0,105.0,105.0,0.0,90.3,0.33,0.159,0.524,0.478,14.5,31.4,0.243,0.478,14.5,68.6,0.243,,685130.0,,1494.5128344827585
1998,Los Angeles Clippers,26.0,25.7,17.0,65.0,21.0,61.0,-7.37,-0.16,-7.53,103.3,111.2,-7.900000000000006,92.4,0.306,0.21899999999999997,0.518,0.47700000000000004,14.8,29.6,0.221,0.498,12.9,66.1,0.243,Los Angeles Memorial Sports Arena,254840.0,,1240.7919
1998,Los Angeles Lakers,2.0,25.8,61.0,21.0,61.0,21.0,7.74,-0.87,6.88,111.9,103.7,8.200000000000003,93.6,0.42,0.21600000000000005,0.5589999999999999,0.519,14.0,31.6,0.285,0.467,14.1,68.8,0.245,Great Western Forum,676101.0,,1712.6957
1998,Miami Heat,6.0,28.1,55.0,27.0,56.0,26.0,4.93,0.16,5.09,107.6,102.0,5.599999999999994,87.9,0.32899999999999996,0.244,0.5379999999999999,0.494,14.5,31.5,0.243,0.452,14.2,69.6,0.257,Miami Arena,614861.0,,1616.0109
1998,Milwaukee Bucks,20.0,27.6,36.0,46.0,35.0,47.0,-1.91,0.58,-1.33,103.5,105.6,-2.0999999999999943,90.2,0.33899999999999997,0.11,0.527,0.475,15.8,31.4,0.26,0.485,15.5,69.1,0.282,Bradley Center,638034.0,,1425.6348
1998,Minnesota Timberwolves,17.0,26.4,45.0,37.0,43.0,39.0,0.71,-0.54,0.17,107.8,107.1,0.7000000000000028,92.6,0.32899999999999996,0.128,0.529,0.483,12.7,30.6,0.244,0.48,13.5,68.5,0.24,Target Center,738590.0,,1514.3224
1998,New Jersey Nets,14.0,27.8,43.0,39.0,46.0,36.0,1.57,0.31,1.88,108.3,106.6,1.7000000000000028,91.0,0.33899999999999997,0.135,0.513,0.46299999999999997,12.9,36.7,0.253,0.499,16.7,66.4,0.258,Continental Airlines Arena,718514.0,,1517.2202
1998,New York Knicks,11.0,30.2,43.0,39.0,49.0,33.0,2.46,0.28,2.74,103.0,100.3,2.700000000000003,88.2,0.28300000000000003,0.17800000000000002,0.521,0.47600000000000003,14.7,29.5,0.218,0.455,14.7,74.0,0.282,Madison Square Garden (IV),810283.0,,1511.1106
1998,Orlando Magic,18.0,30.8,41.0,41.0,38.0,44.0,-1.07,0.54,-0.53,102.6,103.8,-1.2000000000000028,87.1,0.331,0.141,0.499,0.452,14.5,34.2,0.24,0.478,14.8,66.9,0.20199999999999999,Orlando Arena,667322.0,,1510.7697
1998,Philadelphia 76ers,21.0,25.4,31.0,51.0,34.0,48.0,-2.39,0.5,-1.89,102.8,105.4,-2.6000000000000085,90.4,0.3670000000000001,0.126,0.514,0.462,15.4,32.5,0.271,0.48100000000000004,15.1,67.3,0.256,CoreStates Center,655417.0,,1444.568
1998,Phoenix Suns,7.0,28.2,56.0,26.0,56.0,26.0,5.18,-0.75,4.44,107.4,101.8,5.6000000000000085,91.4,0.29,0.18,0.54,0.5,14.0,29.7,0.217,0.47100000000000003,15.3,70.0,0.22699999999999998,America West Arena,779943.0,,1649.3655
1998,Portland Trail Blazers,16.0,26.1,46.0,36.0,45.0,37.0,1.4,-0.57,0.83,104.0,102.4,1.5999999999999943,90.0,0.348,0.16399999999999998,0.524,0.47600000000000003,15.8,33.0,0.256,0.46,13.4,71.4,0.249,Rose Garden Arena,846559.0,,1496.7759
1998,Sacramento Kings,23.0,26.6,27.0,55.0,25.0,57.0,-5.59,-0.25,-5.83,100.8,106.9,-6.1000000000000085,92.1,0.314,0.121,0.502,0.46399999999999997,14.3,30.2,0.215,0.48200000000000004,14.0,66.6,0.23,ARCO Arena (II),605443.0,,1299.5375
1998,San Antonio Spurs,9.0,28.7,56.0,26.0,53.0,29.0,3.99,-0.69,3.3,103.8,99.4,4.399999999999992,88.4,0.35,0.139,0.531,0.493,15.6,30.6,0.24100000000000002,0.4370000000000001,12.2,72.2,0.218,Alamodome,783455.0,,1624.7122
1998,Seattle SuperSonics,3.0,31.1,61.0,21.0,61.0,21.0,7.17,-0.84,6.33,111.6,103.6,8.0,89.8,0.327,0.243,0.5579999999999999,0.521,13.4,28.7,0.23600000000000002,0.478,15.9,66.1,0.223,KeyArena at Seattle Center,699952.0,,1636.2455
1998,Toronto Raptors,27.0,24.8,16.0,66.0,17.0,65.0,-9.27,0.94,-8.33,101.2,111.0,-9.799999999999997,92.6,0.302,0.159,0.504,0.462,15.1,32.1,0.217,0.508,14.9,62.9,0.235,SkyDome,674685.0,,1243.4581
1998,Utah Jazz,5.0,29.7,62.0,20.0,59.0,23.0,6.54,-0.81,5.73,112.7,105.4,7.299999999999998,89.2,0.433,0.11,0.569,0.51,14.8,32.3,0.33399999999999996,0.47100000000000003,13.5,71.0,0.271,Delta Center,815889.0,,1733.2242
1998,Vancouver Grizzlies,25.0,26.5,19.0,63.0,22.0,60.0,-7.3,-0.17,-7.47,104.1,112.0,-7.900000000000006,92.1,0.327,0.13699999999999998,0.527,0.48200000000000004,15.8,31.5,0.242,0.507,13.0,66.9,0.24,General Motors Place,660457.0,,1256.1332
1998,Washington Wizards,15.0,26.7,42.0,40.0,43.0,39.0,0.59,0.53,1.11,105.2,104.5,0.7000000000000028,91.8,0.317,0.139,0.513,0.47600000000000003,13.0,31.2,0.21899999999999997,0.48100000000000004,15.1,69.5,0.248,MCI Center,801240.0,,1498.066
1999,Atlanta Hawks,8.0,29.6,31.0,19.0,31.0,19.0,2.9,-0.08,2.82,100.5,97.1,3.4000000000000057,85.3,0.37799999999999995,0.171,0.4920000000000001,0.436,14.5,33.1,0.27699999999999997,0.4370000000000001,13.4,72.1,0.20199999999999999,Georgia Dome,331831.0,,1599.1034
1999,Boston Celtics,21.0,24.3,19.0,31.0,22.0,28.0,-1.86,0.11,-1.75,100.4,102.4,-2.0,91.5,0.259,0.182,0.501,0.469,14.8,30.6,0.179,0.465,15.6,69.4,0.287,FleetCenter,440602.0,,1454.3097
1999,Charlotte Hornets,15.0,29.0,26.0,24.0,25.0,25.0,-0.1,0.73,0.63,102.3,102.4,-0.10000000000000853,89.7,0.3720000000000001,0.198,0.537,0.485,15.5,24.4,0.278,0.461,14.3,69.5,0.24,Charlotte Coliseum,480807.0,,1561.2078
1999,Chicago Bulls,27.0,28.6,13.0,37.0,9.0,41.0,-9.46,0.88,-8.58,92.4,103.0,-10.599999999999994,88.1,0.309,0.159,0.47,0.424,15.1,26.8,0.21899999999999997,0.483,15.3,71.7,0.24100000000000002,United Center,560012.0,,1355.3046
1999,Cleveland Cavaliers,18.0,26.7,22.0,28.0,22.0,28.0,-1.72,0.78,-0.94,99.6,101.6,-2.0,86.4,0.381,0.15,0.52,0.46399999999999997,15.9,25.1,0.285,0.46799999999999997,16.2,69.0,0.267,Gund Arena,352992.0,,1456.0869
1999,Dallas Mavericks,23.0,26.1,19.0,31.0,21.0,29.0,-2.4,-0.1,-2.5,102.3,104.9,-2.6000000000000085,89.0,0.3,0.14800000000000002,0.502,0.45899999999999996,13.2,29.8,0.218,0.47600000000000003,13.3,69.1,0.212,Reunion Arena,362837.0,,1421.6786
1999,Denver Nuggets,26.0,24.6,14.0,36.0,14.0,36.0,-6.6,-0.07,-6.67,103.1,110.4,-7.300000000000013,90.5,0.332,0.231,0.511,0.45899999999999996,13.9,30.1,0.253,0.499,13.2,69.2,0.248,McNichols Sports Arena,296965.0,,1281.9484
1999,Detroit Pistons,5.0,27.7,29.0,21.0,32.0,18.0,3.42,0.55,3.97,104.2,100.3,3.9000000000000057,86.3,0.345,0.183,0.528,0.48,15.6,30.5,0.256,0.46799999999999997,15.4,72.0,0.259,The Palace of Auburn Hills,444585.0,,1595.9479
1999,Golden State Warriors,24.0,28.1,21.0,29.0,20.0,30.0,-2.5,-0.13,-2.63,98.4,101.1,-2.6999999999999886,88.9,0.282,0.135,0.47100000000000003,0.434,14.1,35.2,0.19,0.445,14.0,70.4,0.29,The Arena in Oakland,335837.0,,1408.3009
1999,Houston Rockets,14.0,29.6,31.0,19.0,29.0,21.0,2.32,-0.93,1.39,105.4,102.9,2.5,88.8,0.313,0.24100000000000002,0.545,0.506,15.8,27.8,0.228,0.461,12.4,69.9,0.188,Compaq Center,407125.0,,1513.2914
1999,Indiana Pacers,6.0,30.8,33.0,17.0,32.0,18.0,3.74,0.12,3.86,108.7,104.4,4.299999999999997,86.4,0.318,0.207,0.537,0.486,12.8,28.7,0.253,0.46,12.7,69.9,0.23600000000000002,Market Square Arena,404536.0,,1628.2869
1999,League Average,,27.8,,,25.0,25.0,0.0,0.0,0.0,102.2,102.2,0.0,88.9,0.33,0.168,0.511,0.466,14.6,30.2,0.24,0.466,14.6,69.8,0.24,,417929.0,,1497.13464137931
1999,Los Angeles Clippers,28.0,25.0,9.0,41.0,11.0,39.0,-8.82,-0.12,-8.94,100.0,109.7,-9.700000000000003,89.5,0.306,0.16699999999999998,0.4970000000000001,0.45399999999999996,14.9,30.6,0.22,0.503,14.8,66.9,0.27899999999999997,Los Angeles Memorial Sports Arena,256568.0,,1295.3032
1999,Los Angeles Lakers,9.0,27.5,31.0,19.0,30.0,20.0,3.02,-0.35,2.68,107.6,104.3,3.299999999999997,91.6,0.382,0.174,0.5379999999999999,0.498,14.1,30.6,0.261,0.46799999999999997,13.3,70.2,0.267,Great Western Forum,430007.0,,1600.4048
1999,Miami Heat,4.0,30.3,33.0,17.0,35.0,15.0,4.96,0.15,5.11,104.7,98.9,5.799999999999998,84.8,0.354,0.226,0.54,0.494,15.3,27.3,0.26,0.439,13.6,71.0,0.226,Miami Arena,378813.0,,1603.745
1999,Milwaukee Bucks,12.0,28.3,28.0,22.0,28.0,22.0,1.66,0.0,1.66,104.9,103.0,1.9000000000000057,87.0,0.303,0.162,0.53,0.489,14.3,29.0,0.222,0.46299999999999997,16.0,67.6,0.275,Bradley Center,381948.0,,1527.2306
1999,Minnesota Timberwolves,16.0,27.2,25.0,25.0,26.0,24.0,0.38,-0.55,-0.17,101.9,101.5,0.4000000000000057,91.0,0.264,0.095,0.48100000000000004,0.439,11.7,32.5,0.196,0.467,15.8,70.2,0.276,Target Center,427974.0,,1454.2096
1999,New Jersey Nets,25.0,26.0,16.0,34.0,18.0,32.0,-3.78,0.58,-3.2,99.5,103.6,-4.099999999999993,91.5,0.301,0.163,0.485,0.434,13.7,31.1,0.231,0.48100000000000004,15.2,69.7,0.23800000000000002,Continental Airlines Arena,400387.0,,1444.799
1999,New York Knicks,13.0,29.0,27.0,23.0,27.0,23.0,1.02,0.43,1.45,98.6,97.5,1.0999999999999943,86.9,0.32899999999999996,0.159,0.509,0.46299999999999997,15.9,27.9,0.24100000000000002,0.434,14.9,71.0,0.258,Madison Square Garden (IV),494075.0,,1557.5972
1999,Orlando Magic,7.0,28.7,33.0,17.0,30.0,20.0,2.6,0.51,3.11,100.3,97.4,2.8999999999999915,88.8,0.318,0.171,0.498,0.456,15.4,32.6,0.222,0.473,16.7,70.8,0.18100000000000002,Orlando Arena,411091.0,,1576.8267
1999,Philadelphia 76ers,10.0,26.0,28.0,22.0,29.0,21.0,2.06,0.5,2.56,99.9,97.6,2.300000000000012,88.6,0.38299999999999995,0.096,0.494,0.439,15.3,34.2,0.276,0.45399999999999996,17.1,69.8,0.249,First Union Center,436444.0,,1551.707
1999,Phoenix Suns,11.0,29.3,27.0,23.0,29.0,21.0,2.26,-0.11,2.15,105.8,103.3,2.5,90.0,0.303,0.175,0.526,0.48100000000000004,13.0,28.4,0.231,0.485,15.4,69.8,0.21600000000000005,America West Arena,472283.0,,1579.424
1999,Portland Trail Blazers,2.0,27.4,35.0,15.0,36.0,14.0,6.36,-0.69,5.67,104.8,97.7,7.099999999999994,89.2,0.341,0.171,0.521,0.473,14.5,31.8,0.253,0.445,14.9,71.8,0.233,Rose Garden Arena,486556.0,,1583.8446
1999,Sacramento Kings,17.0,26.1,27.0,23.0,24.0,26.0,-0.42,-0.47,-0.89,102.7,103.1,-0.3999999999999915,96.0,0.3,0.21899999999999997,0.514,0.479,14.7,30.6,0.205,0.47100000000000003,13.7,67.7,0.17600000000000002,ARCO Arena (II),418751.0,,1463.8256
1999,San Antonio Spurs,1.0,30.1,37.0,13.0,39.0,11.0,8.06,-0.94,7.12,104.0,95.0,9.0,88.6,0.371,0.13699999999999998,0.523,0.479,14.6,30.4,0.259,0.423,13.8,69.5,0.198,Alamodome,527357.0,,1689.5479
1999,Seattle SuperSonics,20.0,31.2,25.0,25.0,23.0,27.0,-1.08,-0.35,-1.43,105.0,106.2,-1.2000000000000028,89.6,0.341,0.226,0.519,0.48100000000000004,14.3,31.9,0.23199999999999998,0.489,14.1,68.6,0.213,KeyArena at Seattle Center,426800.0,,1476.6229999999994
1999,Toronto Raptors,19.0,27.3,23.0,27.0,22.0,28.0,-1.64,0.33,-1.32,102.0,103.9,-1.9000000000000057,88.8,0.33799999999999997,0.168,0.504,0.45,15.0,33.8,0.257,0.473,14.8,70.2,0.258,Air Canada Centre,439190.0,,1438.3063
1999,Utah Jazz,3.0,30.3,37.0,13.0,37.0,13.0,6.52,-0.99,5.54,105.8,98.4,7.3999999999999915,87.0,0.41700000000000004,0.107,0.545,0.485,16.0,30.0,0.32,0.441,14.4,70.4,0.242,Delta Center,493120.0,,1656.2909
1999,Vancouver Grizzlies,29.0,25.0,8.0,42.0,11.0,39.0,-8.66,-0.28,-8.94,98.4,107.9,-9.5,89.0,0.3670000000000001,0.11800000000000001,0.498,0.447,16.0,30.9,0.263,0.4920000000000001,14.7,66.9,0.261,General Motors Place,417966.0,,1218.8718
1999,Washington Wizards,22.0,29.3,18.0,32.0,21.0,29.0,-2.24,0.49,-1.75,101.2,103.7,-2.5,89.8,0.302,0.146,0.507,0.46799999999999997,14.1,28.2,0.213,0.474,15.1,69.5,0.273,MCI Center,402481.0,,1422.8809
2000,Atlanta Hawks,26.0,27.6,28.0,54.0,26.0,56.0,-5.38,-0.04,-5.41,102.0,107.9,-5.900000000000006,91.7,0.292,0.12,0.503,0.46,14.1,31.7,0.217,0.48100000000000004,11.3,71.0,0.196,Philips Arena,600954.0,,1320.9579999999999
2000,Boston Celtics,20.0,25.4,35.0,47.0,39.0,43.0,-0.76,-0.24,-1.0,104.8,105.6,-0.7999999999999972,94.6,0.316,0.183,0.52,0.474,13.8,30.4,0.23600000000000002,0.498,15.8,73.8,0.306,FleetCenter,683608.0,,1494.2261
2000,Charlotte Hornets,10.0,28.7,49.0,33.0,49.0,33.0,2.67,-0.34,2.33,104.3,101.4,2.8999999999999915,93.9,0.376,0.153,0.53,0.475,13.7,25.7,0.285,0.478,14.6,73.2,0.198,Charlotte Coliseum,732827.0,,1592.703
2000,Chicago Bulls,28.0,26.0,17.0,65.0,15.0,67.0,-9.4,0.17,-9.23,94.2,104.6,-10.399999999999991,89.4,0.33799999999999997,0.16699999999999998,0.49,0.44299999999999995,18.0,29.9,0.24,0.484,14.5,69.9,0.24,United Center,907064.0,,1267.3335
2000,Cleveland Cavaliers,24.0,27.2,32.0,50.0,31.0,51.0,-3.5,-0.14,-3.64,100.4,104.0,-3.5999999999999943,95.7,0.327,0.136,0.516,0.46799999999999997,15.6,28.1,0.245,0.474,15.1,71.2,0.275,Gund Arena,603702.0,,1410.9653
2000,Dallas Mavericks,17.0,26.3,40.0,42.0,39.0,43.0,-0.57,0.29,-0.29,106.6,107.2,-0.6000000000000085,94.9,0.248,0.188,0.532,0.49,12.6,25.5,0.2,0.488,14.2,66.1,0.21,Reunion Arena,606177.0,,1553.5273
2000,Denver Nuggets,22.0,25.9,35.0,47.0,35.0,47.0,-2.12,0.36,-1.76,103.5,105.8,-2.299999999999997,94.7,0.306,0.20199999999999999,0.517,0.47600000000000003,14.0,29.2,0.222,0.479,13.0,71.6,0.235,Pepsi Center,637698.0,,1416.5275
2000,Detroit Pistons,13.0,28.3,42.0,40.0,45.0,37.0,1.44,-0.31,1.13,107.3,105.8,1.5,95.7,0.37799999999999995,0.184,0.5479999999999999,0.4920000000000001,14.3,26.8,0.295,0.499,15.4,71.6,0.249,The Palace of Auburn Hills,678470.0,,1548.5637
2000,Golden State Warriors,27.0,26.9,19.0,63.0,20.0,62.0,-8.27,0.64,-7.63,99.8,108.4,-8.600000000000009,95.4,0.301,0.15,0.484,0.444,13.9,32.6,0.21,0.499,14.6,69.1,0.259,The Arena in Oakland,509171.0,,1294.1823
2000,Houston Rockets,19.0,26.3,34.0,48.0,39.0,43.0,-0.87,0.3,-0.57,104.8,105.7,-0.9000000000000057,94.2,0.322,0.244,0.536,0.494,15.8,29.1,0.23600000000000002,0.48100000000000004,12.5,71.6,0.201,Compaq Center,624594.0,,1488.6997
2000,Indiana Pacers,6.0,30.4,56.0,26.0,54.0,28.0,4.6,-0.45,4.15,108.5,103.6,4.900000000000006,93.1,0.302,0.22399999999999998,0.552,0.503,13.3,24.9,0.245,0.469,12.6,71.5,0.19699999999999998,Conseco Fieldhouse,752145.0,,1623.2388
2000,League Average,,27.8,,,41.0,41.0,0.0,0.0,0.0,104.1,104.1,0.0,93.1,0.308,0.16699999999999998,0.523,0.478,14.2,28.9,0.231,0.478,14.2,71.1,0.231,,691469.0,,1499.1009793103453
2000,Los Angeles Clippers,29.0,24.2,15.0,67.0,13.0,69.0,-11.52,0.8,-10.73,97.8,110.1,-12.299999999999995,93.9,0.27,0.188,0.499,0.45799999999999996,14.9,26.1,0.20199999999999999,0.507,13.1,69.6,0.22,STAPLES Center,559714.0,,1200.7155
2000,Los Angeles Lakers,1.0,29.2,67.0,15.0,64.0,18.0,8.55,-0.14,8.41,107.3,98.2,9.099999999999994,93.3,0.34600000000000003,0.153,0.525,0.484,12.7,30.6,0.24100000000000002,0.44299999999999995,13.4,73.1,0.222,STAPLES Center,771420.0,,1728.7345
2000,Miami Heat,8.0,29.2,52.0,30.0,50.0,32.0,3.11,-0.36,2.75,104.5,101.0,3.5,89.7,0.28300000000000003,0.18600000000000005,0.5329999999999999,0.495,14.5,28.2,0.20800000000000002,0.45299999999999996,13.3,72.9,0.22899999999999998,AmericanAirlines Arena,706725.0,,1584.9828
2000,Milwaukee Bucks,16.0,28.2,42.0,40.0,42.0,40.0,0.22,-0.28,-0.06,108.2,107.9,0.2999999999999972,92.7,0.29,0.157,0.539,0.494,13.8,30.0,0.228,0.496,14.6,69.6,0.254,Bradley Center,628605.0,,1511.114
2000,Minnesota Timberwolves,9.0,26.6,50.0,32.0,48.0,34.0,2.52,0.14,2.67,106.1,103.4,2.6999999999999886,91.8,0.256,0.10400000000000001,0.525,0.485,12.9,29.4,0.2,0.474,14.0,73.0,0.25,Target Center,690012.0,,1576.3922
2000,New Jersey Nets,21.0,27.3,31.0,51.0,38.0,44.0,-1.04,-0.15,-1.18,105.1,106.3,-1.2000000000000028,92.5,0.297,0.2,0.517,0.46799999999999997,12.6,28.1,0.233,0.491,15.2,67.2,0.223,Continental Airlines Arena,643631.0,,1425.8239999999994
2000,New York Knicks,11.0,29.5,50.0,32.0,46.0,36.0,1.46,-0.16,1.3,102.5,100.9,1.5999999999999943,89.2,0.28300000000000003,0.147,0.527,0.48200000000000004,14.4,24.7,0.221,0.455,13.6,73.1,0.251,Madison Square Garden (IV),810103.0,,1567.0320000000006
2000,Orlando Magic,15.0,26.3,41.0,41.0,43.0,39.0,0.68,-0.26,0.43,102.4,101.7,0.7000000000000028,97.3,0.305,0.124,0.516,0.473,15.4,31.6,0.22399999999999998,0.47600000000000003,15.9,69.9,0.226,TD Waterhouse Centre,576409.0,,1521.9008
2000,Philadelphia 76ers,14.0,27.1,49.0,33.0,45.0,37.0,1.34,-0.32,1.02,101.5,100.0,1.5,92.7,0.32899999999999996,0.095,0.501,0.457,14.2,31.4,0.233,0.466,16.2,69.9,0.22899999999999998,First Union Center,756956.0,,1578.5295
2000,Phoenix Suns,4.0,28.6,53.0,29.0,56.0,26.0,5.22,0.02,5.24,104.6,99.0,5.599999999999994,94.0,0.28600000000000003,0.184,0.532,0.491,15.2,29.3,0.217,0.45399999999999996,15.7,70.5,0.245,America West Arena,773115.0,,1620.4382
2000,Portland Trail Blazers,2.0,29.6,59.0,23.0,59.0,23.0,6.4,-0.04,6.36,107.9,100.8,7.1000000000000085,89.9,0.316,0.175,0.546,0.501,14.5,30.3,0.24,0.461,13.8,72.4,0.217,Rose Garden Arena,835078.0,,1624.8333
2000,Sacramento Kings,7.0,27.5,44.0,38.0,49.0,33.0,2.91,0.12,3.04,105.0,102.1,2.9000000000000057,99.3,0.27699999999999997,0.22699999999999998,0.526,0.486,13.9,27.7,0.209,0.479,15.1,69.7,0.198,ARCO Arena (II),720033.0,,1529.5922
2000,San Antonio Spurs,3.0,30.9,53.0,29.0,58.0,24.0,5.94,-0.02,5.92,105.0,98.6,6.400000000000006,90.8,0.34600000000000003,0.138,0.535,0.488,14.3,27.8,0.258,0.451,13.5,73.0,0.188,Alamodome,884450.0,,1636.6201
2000,Seattle SuperSonics,12.0,28.5,45.0,37.0,44.0,38.0,0.95,0.22,1.17,105.6,104.6,1.0,93.4,0.282,0.23199999999999998,0.52,0.48700000000000004,12.9,28.5,0.196,0.483,14.0,69.6,0.193,KeyArena at Seattle Center,615730.0,,1497.2906
2000,Toronto Raptors,18.0,29.3,45.0,37.0,41.0,41.0,-0.16,-0.3,-0.46,104.7,104.9,-0.20000000000000284,92.5,0.3,0.17,0.511,0.46399999999999997,12.7,30.1,0.23,0.48,14.2,71.8,0.247,Air Canada Centre,756496.0,,1495.4855
2000,Utah Jazz,5.0,31.5,55.0,27.0,54.0,28.0,4.46,0.05,4.52,107.3,102.3,5.0,89.6,0.337,0.134,0.54,0.49,14.3,29.5,0.26,0.47700000000000004,15.0,73.2,0.256,Delta Center,801268.0,,1624.1897
2000,Vancouver Grizzlies,25.0,25.3,22.0,60.0,25.0,57.0,-5.62,0.52,-5.1,102.3,108.5,-6.200000000000002,91.0,0.32,0.139,0.524,0.474,15.8,30.1,0.247,0.502,14.1,70.6,0.231,General Motors Place,569864.0,,1326.2465
2000,Washington Wizards,23.0,28.0,29.0,53.0,32.0,50.0,-3.28,-0.19,-3.47,103.5,107.0,-3.5,92.7,0.315,0.133,0.521,0.47600000000000003,14.8,30.6,0.23399999999999999,0.489,13.9,71.7,0.273,MCI Center,616593.0,,1413.0818
2001,Atlanta Hawks,26.0,26.1,25.0,57.0,26.0,56.0,-5.21,-0.34,-5.55,98.7,104.3,-5.599999999999994,91.9,0.272,0.14,0.5,0.456,15.5,28.9,0.20600000000000002,0.47200000000000003,13.8,70.8,0.249,Philips Arena,560330.0,13667.0,1329.9379999999999
